MonthEndDate,AsOfDate,Month,ProgramYear,Region,District,DSP,DECTraining,NewPayments,OctPayments,AprilPayments,LatePayments,CharterPayments,TotalYtdPayments,PaymentBase,PaymentGrowth,PaidClubBase,PaidClubs,ClubGrowth,ActiveClubs,DistinguishedClubs,SelectDistinguishedClubs,PresidentsDistinguishedClubs,TotalDistinguishedClubs,DistinguishedClubsPercentage
2016-11-30,2016-12-08,11,2016,03,23,true,true,250,1242,3,17,60,1572,3685,-0.5734,107,92,-0.1402,109,0,0,0,0,0
2016-11-30,2016-12-08,11,2016,04,24,true,true,178,1121,0,7,75,1381,2908,-0.5251,79,73,-0.0759,82,0,0,0,0,0
2016-11-30,2016-12-08,11,2016,03,25,true,true,531,2479,17,25,123,3175,6718,-0.5274,161,153,-0.0497,168,0,0,0,0,0
2016-11-30,2016-12-08,11,2016,01,26,true,true,641,2953,7,51,126,3778,7829,-0.5174,181,177,-0.0221,186,0,0,0,0,0
2016-11-30,2016-12-08,11,2016,07,27,true,true,384,1692,56,22,103,2257,4767,-0.5265,116,111,-0.0431,120,0,0,0,0,0
2016-11-30,2016-12-08,11,2016,06,28,true,true,457,1747,21,29,84,2338,5114,-0.5428,123,119,-0.0325,127,0,0,0,0,0
2016-11-30,2016-12-08,11,2016,07,29,true,true,437,2050,14,14,25,2540,5974,-0.5748,148,135,-0.0878,148,0,0,0,0,0
2016-11-30,2016-12-08,11,2016,05,30,true,true,797,3597,48,48,183,4673,10450,-0.5528,242,219,-0.095,248,0,0,0,0,0
2016-11-30,2016-12-08,11,2016,09,31,true,true,890,3260,13,55,205,4423,9938,-0.5549,206,189,-0.0825,214,0,0,0,0,0
2016-11-30,2016-12-08,11,2016,01,32,true,true,280,1223,1,28,40,1572,3428,-0.5414,98,95,-0.0306,99,0,0,0,0,0
2016-11-30,2016-12-08,11,2016,02,33,true,true,722,2959,21,16,52,3770,7996,-0.5285,220,212,-0.0364,222,0,0,0,0,0
2016-11-30,2016-12-08,11,2016,10,34,true,true,1165,3310,0,120,396,4991,9901,-0.4959,257,238,-0.0739,273,0,0,0,0,0
2016-11-30,2016-12-08,11,2016,05,35,true,true,301,1813,12,10,57,2193,4664,-0.5298,123,121,-0.0163,123,0,0,0,0,0
2016-11-30,2016-12-08,11,2016,07,36,true,true,670,2997,31,57,149,3904,8897,-0.5612,211,190,-0.0995,217,0,0,0,0,0
2016-11-30,2016-12-08,11,2016,07,37,true,true,899,3214,17,56,121,4307,9088,-0.5261,201,192,-0.0448,207,0,0,0,0,0
2016-11-30,2016-12-08,11,2016,07,38,true,true,650,3074,17,28,213,3982,8143,-0.511,168,170,0.0119,176,0,0,0,0,0
2016-11-30,2016-12-08,11,2016,02,39,true,true,466,2336,3,41,111,2957,6289,-0.5298,173,165,-0.0462,176,0,0,0,0,0
2016-11-30,2016-12-08,11,2016,05,40,true,true,653,2763,12,41,64,3533,7650,-0.5382,185,173,-0.0649,187,0,0,0,0,0
2016-11-30,2016-12-08,11,2016,13,41,true,true,1194,2252,0,37,511,3994,5671,-0.2957,105,127,0.2095,129,0,0,0,0,0
2016-11-30,2016-12-08,11,2016,04,42,true,true,461,1951,36,12,39,2499,6132,-0.5925,142,135,-0.0493,142,0,0,0,0,0
2016-11-30,2016-12-08,11,2016,05,43,true,true,339,1401,172,18,67,1997,4329,-0.5387,104,97,-0.0673,106,0,0,0,0,0
2016-11-30,2016-12-08,11,2016,08,44,true,true,932,3371,55,68,207,4633,10459,-0.557,220,197,-0.1045,228,0,0,0,0,0
2016-11-30,2016-12-08,11,2016,09,45,true,true,319,1498,5,14,41,1877,4244,-0.5577,112,108,-0.0357,114,0,0,0,0,0
2016-11-30,2016-12-08,11,2016,09,46,true,true,1213,4300,130,48,178,5869,12581,-0.5335,228,210,-0.0789,235,0,0,0,0,0
2016-11-30,2016-12-08,11,2016,08,47,true,true,745,2697,15,56,69,3582,8444,-0.5758,157,156,-0.0064,158,0,0,0,0,0
2016-11-30,2016-12-08,11,2016,08,48,true,true,621,2308,14,20,86,3049,6371,-0.5214,138,132,-0.0435,139,0,0,0,0,0
2016-11-30,2016-12-08,11,2016,02,49,true,true,207,1051,0,14,73,1345,2807,-0.5208,67,67,0,70,0,0,0,0,0
2016-11-30,2016-12-08,11,2016,03,50,true,true,671,2631,6,36,123,3467,8006,-0.5669,190,176,-0.0737,192,0,0,0,0,0
2016-11-30,2016-12-08,11,2016,14,51,true,true,524,2675,12,61,223,3495,7826,-0.5534,157,147,-0.0637,167,0,0,0,0,0
2016-11-30,2016-12-08,11,2016,10,52,true,true,438,1909,4,20,41,2412,5895,-0.5908,124,107,-0.1371,125,0,0,0,0,0
2016-11-30,2016-12-08,11,2016,09,53,true,true,441,2135,1,23,20,2620,6216,-0.5785,143,131,-0.0839,144,0,0,0,0,0
2016-11-30,2016-12-08,11,2016,05,54,true,true,190,1119,4,12,42,1367,3228,-0.5765,83,74,-0.1084,83,0,0,0,0,0
2016-11-30,2016-12-08,11,2016,03,55,true,true,781,2988,9,26,150,3954,8971,-0.5592,197,184,-0.066,202,0,0,0,0,0
2016-11-30,2016-12-08,11,2016,03,56,true,true,846,3191,215,48,183,4483,9873,-0.5459,202,185,-0.0842,208,0,0,0,0,0
2016-11-30,2016-12-08,11,2016,02,57,true,true,624,2471,3,47,44,3189,7053,-0.5479,157,147,-0.0637,159,0,0,0,0,0
2016-11-30,2016-12-08,11,2016,08,58,true,true,340,1655,1,16,62,2074,5043,-0.5887,126,113,-0.1032,129,0,0,0,0,0
2016-11-30,2016-12-08,11,2016,11,59,true,true,1070,4539,79,117,244,6049,13017,-0.5353,229,229,0,241,0,0,0,0,0
2016-11-30,2016-12-08,11,2016,06,60,true,true,939,3615,199,52,188,4993,10891,-0.5415,227,221,-0.0264,233,0,0,0,0,0
2016-11-30,2016-12-08,11,2016,06,61,true,true,690,2783,138,28,45,3684,8371,-0.5599,201,196,-0.0249,202,0,0,0,0,0
2016-11-30,2016-12-08,11,2016,06,62,true,true,229,1321,2,14,21,1587,3757,-0.5776,87,84,-0.0345,88,0,0,0,0,0
2016-11-30,2016-12-08,11,2016,05,63,true,true,286,1448,5,11,19,1769,3740,-0.527,87,82,-0.0575,88,0,0,0,0,0
2016-11-30,2016-12-08,11,2016,04,64,true,true,247,1168,19,7,20,1461,3529,-0.586,106,94,-0.1132,105,0,0,0,0,0
2016-11-30,2016-12-08,11,2016,09,65,true,true,281,1440,33,29,0,1783,3994,-0.5536,108,97,-0.1019,104,0,0,0,0,0
2016-11-30,2016-12-08,11,2016,07,66,true,true,301,1781,9,19,0,2110,4988,-0.577,120,117,-0.025,121,0,0,0,0,0
2016-11-30,2016-12-08,11,2016,13,67,true,true,689,2597,7,6,65,3364,7409,-0.546,180,178,-0.0111,183,0,0,0,0,0
2016-11-30,2016-12-08,11,2016,08,68,true,true,241,729,1,13,40,1024,2079,-0.5075,57,54,-0.0526,59,0,0,0,0,0
2016-11-30,2016-12-08,11,2016,12,69,true,true,550,2983,61,86,79,3759,7384,-0.4909,187,188,0.0053,191,0,0,0,0,0
2016-11-30,2016-12-08,11,2016,12,70,true,true,697,3035,3,71,41,3847,8161,-0.5286,189,185,-0.0212,191,0,0,0,0,0
2016-11-30,2016-12-08,11,2016,11,71,true,true,792,3597,34,79,101,4603,10298,-0.553,186,186,0,190,0,0,0,0,0
2016-11-30,2016-12-08,11,2016,12,72,true,true,824,4518,7,29,20,5398,11787,-0.542,282,274,-0.0284,283,0,0,0,0,0
2016-11-30,2016-12-08,11,2016,12,73,true,true,581,2479,10,46,68,3184,6698,-0.5246,153,151,-0.0131,156,0,0,0,0,0
2016-11-30,2016-12-08,11,2016,11,74,true,true,691,2770,17,48,338,3864,7646,-0.4946,178,175,-0.0169,193,0,0,0,0,0
2016-11-30,2016-12-08,11,2016,14,75,true,true,694,2422,5,95,193,3409,7131,-0.5219,176,166,-0.0568,183,0,0,0,0,0
2016-11-30,2016-12-08,11,2016,13,76,true,true,473,3790,0,25,67,4355,8921,-0.5118,172,172,0,175,0,0,0,0,0
2016-11-30,2016-12-08,11,2016,08,77,true,true,277,1101,21,11,0,1410,3229,-0.5633,90,86,-0.0444,89,0,0,0,0,0
2016-11-30,2016-12-08,11,2016,04,78,true,true,193,1281,1,14,0,1489,3333,-0.5533,98,93,-0.051,98,0,0,0,0,0
2016-11-30,2016-12-08,11,2016,11,79,true,true,1302,4885,22,39,461,6709,15334,-0.5625,303,283,-0.066,321,0,0,0,0,0
2016-11-30,2016-12-08,11,2016,14,80,true,true,1042,4686,119,45,138,6030,12124,-0.5026,226,223,-0.0133,229,0,0,0,0,0
2016-11-30,2016-12-08,11,2016,08,81,true,true,437,3001,4,17,60,3519,7913,-0.5553,165,151,-0.0848,168,0,0,0,0,0
2016-11-30,2016-12-08,11,2016,13,82,true,true,1297,4823,1,24,276,6421,12583,-0.4897,199,204,0.0251,208,0,0,0,0,0
2016-11-30,2016-12-08,11,2016,09,83,true,true,720,2978,137,65,113,4013,8225,-0.5121,163,154,-0.0552,168,0,0,0,0,0
2016-11-30,2016-12-08,11,2016,08,84,true,true,735,3067,5,24,120,3951,8756,-0.5488,202,194,-0.0396,206,0,0,0,0,0
2016-11-30,2016-12-08,11,2016,13,85,true,true,890,2773,0,20,275,3958,7731,-0.488,136,140,0.0294,149,0,0,0,0,0
2016-11-30,2016-12-08,11,2016,06,86,true,true,869,3796,54,32,185,4936,10710,-0.5391,237,233,-0.0169,240,0,0,0,0,0
2016-11-30,2016-12-08,11,2016,14,87,true,true,532,2427,3,33,188,3183,7331,-0.5658,166,154,-0.0723,173,0,0,0,0,0
2016-11-30,2016-12-08,11,2016,13,88,true,true,639,2082,1,37,202,2961,5568,-0.4682,97,105,0.0825,106,0,0,0,0,0
2016-11-30,2016-12-08,11,2016,13,89,true,true,1277,4159,60,46,179,5721,11611,-0.5073,195,195,0,201,0,0,0,0,0
2016-11-30,2016-12-08,11,2016,12,90,true,true,416,2461,2,24,77,2980,6371,-0.5323,149,147,-0.0134,152,0,0,0,0,0
2016-11-30,2016-12-08,11,2016,11,91,true,true,902,3484,36,47,98,4567,9468,-0.5176,145,143,-0.0138,150,0,0,0,0,0
2016-11-30,2016-12-08,11,2016,13,92,true,true,1260,3493,0,65,179,4997,9685,-0.484,163,167,0.0245,173,0,0,0,0,0
2016-11-30,2016-12-08,11,2016,13,93,true,true,482,1043,1,21,126,1673,3116,-0.4631,67,69,0.0299,73,0,0,0,0,0
2016-11-30,2016-12-08,11,2016,11,94,true,true,364,1357,8,48,142,1919,4626,-0.5852,108,91,-0.1574,114,0,0,0,0,0
2016-11-30,2016-12-08,11,2016,11,95,true,true,1406,5294,31,97,169,6997,15579,-0.5509,268,260,-0.0299,278,0,0,0,0,0
2016-11-30,2016-12-08,11,2016,01,96,true,true,586,2231,11,25,145,2998,6375,-0.5297,145,144,-0.0069,150,0,0,0,0,0
2016-11-30,2016-12-08,11,2016,14,97,true,true,260,781,0,38,111,1190,2368,-0.4975,53,49,-0.0755,57,0,0,0,0,0
2016-11-30,2016-12-08,11,2016,13,98,true,true,1492,2915,0,59,384,4850,8198,-0.4084,142,136,-0.0423,155,0,0,0,0,0
2016-11-30,2016-12-08,11,2016,04,99,true,true,434,1861,86,52,32,2465,5625,-0.5618,149,143,-0.0403,150,0,0,0,0,0
2016-11-30,2016-12-08,11,2016,10,F,true,true,823,3647,1,46,187,4704,10058,-0.5323,231,219,-0.0519,236,0,0,0,0,0
2016-11-30,2016-12-08,11,2016,DNAR,U,false,false,704,2088,16,166,424,3398,6770,-0.4981,135,123,-0.0889,154,0,0,0,0,0
2016-12-31,2017-01-02,12,2016,10,01,true,true,718,2686,3,33,91,3531,7739,-0.5437,179,171,-0.0447,183,0,0,0,0,0
2016-12-31,2017-01-02,12,2016,01,02,true,true,785,2739,4,25,88,3641,7335,-0.5036,179,173,-0.0335,182,0,0,0,0,0
2016-12-31,2017-01-02,12,2016,10,03,true,true,846,3400,117,25,200,4588,9321,-0.5078,226,223,-0.0133,232,0,0,0,0,0
2016-12-31,2017-01-02,12,2016,02,04,true,true,664,2613,11,40,172,3500,7005,-0.5004,139,129,-0.0719,146,0,0,0,0,0
2016-12-31,2017-01-02,12,2016,10,05,true,true,658,2580,0,18,131,3387,7182,-0.5284,154,151,-0.0195,157,0,0,0,0,0
2016-12-31,2017-01-02,12,2016,04,06,true,true,729,4322,13,32,73,5169,11430,-0.5478,299,286,-0.0435,302,0,0,0,0,0
2016-12-31,2017-01-02,12,2016,02,07,true,true,544,2479,2,25,91,3141,6667,-0.5289,173,165,-0.0462,176,0,0,0,0,0
2016-12-31,2017-01-02,12,2016,05,08,true,true,365,1675,10,31,0,2081,4651,-0.5526,114,105,-0.0789,114,0,0,0,0,0
2016-12-31,2017-01-02,12,2016,01,09,true,true,143,735,4,6,0,888,2089,-0.5749,62,58,-0.0645,62,0,0,0,0,0
2016-12-31,2017-01-02,12,2016,06,10,true,true,305,1573,4,33,29,1944,4337,-0.5518,107,99,-0.0748,106,0,0,0,0,0
2016-12-31,2017-01-02,12,2016,02,101,false,false,714,2569,27,54,216,3580,7200,-0.5028,149,146,-0.0201,155,0,0,0,0,0
2016-12-31,2017-01-02,12,2016,14,102,false,false,647,2481,6,34,113,3281,6484,-0.494,149,136,-0.0872,154,0,0,0,0,0
2016-12-31,2017-01-02,12,2016,05,11,true,true,521,2233,9,11,94,2868,5752,-0.5014,157,154,-0.0191,158,0,0,0,0,0
2016-12-31,2017-01-02,12,2016,10,12,true,true,368,1463,32,10,126,1999,4388,-0.5444,118,111,-0.0593,122,0,0,0,0,0
2016-12-31,2017-01-02,12,2016,07,13,true,true,206,1153,8,12,42,1421,3238,-0.5611,82,78,-0.0488,84,0,0,0,0,0
2016-12-31,2017-01-02,12,2016,08,14,true,true,513,1895,129,17,101,2655,5597,-0.5256,136,123,-0.0956,140,0,0,0,0,0
2016-12-31,2017-01-02,12,2016,01,15,true,true,315,1200,6,15,0,1536,3304,-0.5351,87,83,-0.046,87,0,0,0,0,0
2016-12-31,2017-01-02,12,2016,03,16,true,true,316,1419,67,8,75,1885,3967,-0.5248,99,93,-0.0606,101,0,0,0,0,0
2016-12-31,2017-01-02,12,2016,12,17,true,true,348,1224,8,25,19,1624,3554,-0.5431,82,83,0.0122,83,0,0,0,0,0
2016-12-31,2017-01-02,12,2016,07,18,true,true,467,1774,8,31,105,2385,5105,-0.5328,113,111,-0.0177,118,0,0,0,0,0
2016-12-31,2017-01-02,12,2016,04,19,true,true,235,1204,21,30,0,1490,3206,-0.5352,87,83,-0.046,87,0,0,0,0,0
2016-12-31,2017-01-02,12,2016,11,20,true,true,1990,6986,21,114,313,9424,18655,-0.4948,352,338,-0.0398,365,0,0,0,0,0
2016-12-31,2017-01-02,12,2016,01,21,true,true,561,1924,42,29,20,2576,5512,-0.5327,152,148,-0.0263,150,0,0,0,0,0
2016-12-31,2017-01-02,12,2016,03,22,true,true,352,1600,10,16,61,2039,4683,-0.5646,119,101,-0.1513,121,0,0,0,0,0
2016-12-31,2017-01-02,12,2016,03,23,true,true,278,1267,3,17,60,1625,3685,-0.559,107,95,-0.1121,108,0,0,0,0,0
2016-12-31,2017-01-02,12,2016,04,24,true,true,192,1124,0,7,75,1398,2908,-0.5193,79,74,-0.0633,82,0,0,0,0,0
2016-12-31,2017-01-02,12,2016,03,25,true,true,576,2494,23,25,123,3241,6718,-0.5176,161,155,-0.0373,168,0,0,0,0,0
2016-12-31,2017-01-02,12,2016,01,26,true,true,698,2986,9,51,174,3918,7829,-0.4996,181,180,-0.0055,188,0,0,0,0,0
2016-12-31,2017-01-02,12,2016,07,27,true,true,412,1729,56,22,103,2322,4767,-0.5129,116,114,-0.0172,120,0,0,0,0,0
2016-12-31,2017-01-02,12,2016,06,28,true,true,496,1753,23,29,104,2405,5114,-0.5297,123,121,-0.0163,128,0,0,0,0,0
2016-12-31,2017-01-02,12,2016,07,29,true,true,482,2071,20,14,25,2612,5974,-0.5628,148,138,-0.0676,148,0,0,0,0,0
2016-12-31,2017-01-02,12,2016,05,30,true,true,908,3642,55,48,203,4856,10450,-0.5353,242,222,-0.0826,249,0,0,0,0,0
2016-12-31,2017-01-02,12,2016,09,31,true,true,1004,3325,19,55,225,4628,9938,-0.5343,206,194,-0.0583,215,0,0,0,0,0
2016-12-31,2017-01-02,12,2016,01,32,true,true,308,1233,1,28,40,1610,3428,-0.5303,98,95,-0.0306,99,0,0,0,0,0
2016-12-31,2017-01-02,12,2016,02,33,true,true,781,2978,23,16,95,3893,7996,-0.5131,220,217,-0.0136,224,0,0,0,0,0
2016-12-31,2017-01-02,12,2016,10,34,true,true,1224,3351,0,120,415,5110,9901,-0.4839,257,243,-0.0545,274,0,0,0,0,0
2016-12-31,2017-01-02,12,2016,05,35,true,true,333,1818,16,10,57,2234,4664,-0.521,123,121,-0.0163,123,0,0,0,0,0
2016-12-31,2017-01-02,12,2016,07,36,true,true,765,3097,37,57,179,4135,8897,-0.5352,211,196,-0.0711,218,0,0,0,0,0
2016-12-31,2017-01-02,12,2016,07,37,true,true,956,3267,18,56,145,4442,9088,-0.5112,201,196,-0.0249,208,0,0,0,0,0
2016-12-31,2017-01-02,12,2016,07,38,true,true,723,3105,50,28,238,4144,8143,-0.4911,168,172,0.0238,176,0,0,0,0,0
2016-12-31,2017-01-02,12,2016,02,39,true,true,519,2353,3,41,111,3027,6289,-0.5187,173,166,-0.0405,176,0,0,0,0,0
2016-12-31,2017-01-02,12,2016,05,40,true,true,713,2776,15,41,64,3609,7650,-0.5282,185,174,-0.0595,187,0,0,0,0,0
2016-12-31,2017-01-02,12,2016,13,41,true,true,1341,2262,0,37,534,4174,5671,-0.264,105,130,0.2381,132,0,0,0,0,0
2016-12-31,2017-01-02,12,2016,04,42,true,true,501,1962,62,12,80,2617,6132,-0.5732,143,139,-0.028,145,0,0,0,0,0
2016-12-31,2017-01-02,12,2016,05,43,true,true,361,1424,187,18,67,2057,4329,-0.5248,104,97,-0.0673,106,0,0,0,0,0
2016-12-31,2017-01-02,12,2016,08,44,true,true,1010,3405,60,68,207,4750,10459,-0.5458,220,198,-0.1,228,0,0,0,0,0
2016-12-31,2017-01-02,12,2016,09,45,true,true,351,1515,5,14,41,1926,4244,-0.5462,112,109,-0.0268,114,0,0,0,0,0
2016-12-31,2017-01-02,12,2016,09,46,true,true,1329,4371,143,51,218,6112,12584,-0.5143,228,216,-0.0526,237,0,0,0,0,0
2016-12-31,2017-01-02,12,2016,08,47,true,true,813,2715,17,56,121,3722,8444,-0.5592,157,158,0.0064,160,0,0,0,0,0
2016-12-31,2017-01-02,12,2016,08,48,true,true,673,2317,18,20,106,3134,6371,-0.5081,138,134,-0.029,140,0,0,0,0,0
2016-12-31,2017-01-02,12,2016,02,49,true,true,219,1053,1,14,90,1377,2807,-0.5094,67,68,0.0149,71,0,0,0,0,0
2016-12-31,2017-01-02,12,2016,03,50,true,true,724,2659,8,36,123,3550,8006,-0.5566,190,176,-0.0737,192,0,0,0,0,0
2016-12-31,2017-01-02,12,2016,14,51,true,true,595,2707,12,61,223,3598,7826,-0.5403,157,148,-0.0573,167,0,0,0,0,0
2016-12-31,2017-01-02,12,2016,10,52,true,true,478,1931,4,20,41,2474,5895,-0.5803,124,108,-0.129,125,0,0,0,0,0
2016-12-31,2017-01-02,12,2016,09,53,true,true,475,2194,3,24,83,2779,6217,-0.553,143,136,-0.049,146,0,0,0,0,0
2016-12-31,2017-01-02,12,2016,05,54,true,true,212,1146,6,12,42,1418,3228,-0.5607,82,75,-0.0854,83,0,0,0,0,0
2016-12-31,2017-01-02,12,2016,03,55,true,true,835,3015,9,26,175,4060,8971,-0.5474,197,185,-0.0609,203,0,0,0,0,0
2016-12-31,2017-01-02,12,2016,03,56,true,true,901,3179,247,48,156,4531,9873,-0.5411,202,184,-0.0891,207,0,0,0,0,0
2016-12-31,2017-01-02,12,2016,02,57,true,true,680,2479,4,47,47,3257,7053,-0.5382,157,149,-0.051,160,0,0,0,0,0
2016-12-31,2017-01-02,12,2016,08,58,true,true,387,1673,1,16,62,2139,5043,-0.5758,126,118,-0.0635,129,0,0,0,0,0
2016-12-31,2017-01-02,12,2016,11,59,true,true,1215,4584,81,117,309,6306,13017,-0.5156,229,233,0.0175,244,0,0,0,0,0
2016-12-31,2017-01-02,12,2016,06,60,true,true,1015,3626,217,52,188,5098,10891,-0.5319,227,221,-0.0264,233,0,0,0,0,0
2016-12-31,2017-01-02,12,2016,06,61,true,true,784,2793,149,28,45,3799,8371,-0.5462,201,196,-0.0249,202,0,0,0,0,0
2016-12-31,2017-01-02,12,2016,06,62,true,true,260,1335,2,14,21,1632,3757,-0.5656,87,84,-0.0345,88,0,0,0,0,0
2016-12-31,2017-01-02,12,2016,05,63,true,true,316,1453,5,11,19,1804,3740,-0.5176,87,82,-0.0575,88,0,0,0,0,0
2016-12-31,2017-01-02,12,2016,04,64,true,true,275,1180,24,7,20,1506,3529,-0.5733,106,94,-0.1132,105,0,0,0,0,0
2016-12-31,2017-01-02,12,2016,09,65,true,true,305,1458,34,29,0,1826,3994,-0.5428,108,99,-0.0833,104,0,0,0,0,0
2016-12-31,2017-01-02,12,2016,07,66,true,true,338,1792,9,19,0,2158,4988,-0.5674,120,117,-0.025,121,0,0,0,0,0
2016-12-31,2017-01-02,12,2016,13,67,true,true,722,2610,9,6,65,3412,7409,-0.5395,180,178,-0.0111,183,0,0,0,0,0
2016-12-31,2017-01-02,12,2016,08,68,true,true,256,734,1,13,78,1082,2079,-0.4796,57,55,-0.0351,60,0,0,0,0,0
2016-12-31,2017-01-02,12,2016,12,69,true,true,581,3015,62,86,79,3823,7384,-0.4823,187,189,0.0107,191,0,0,0,0,0
2016-12-31,2017-01-02,12,2016,12,70,true,true,745,3074,7,72,41,3939,8162,-0.5174,189,186,-0.0159,191,0,0,0,0,0
2016-12-31,2017-01-02,12,2016,11,71,true,true,873,3628,45,79,132,4757,10298,-0.5381,186,187,0.0054,191,0,0,0,0,0
2016-12-31,2017-01-02,12,2016,12,72,true,true,878,4532,7,29,40,5486,11787,-0.5346,282,275,-0.0248,284,0,0,0,0,0
2016-12-31,2017-01-02,12,2016,12,73,true,true,617,2490,12,46,68,3233,6698,-0.5173,153,152,-0.0065,156,0,0,0,0,0
2016-12-31,2017-01-02,12,2016,11,74,true,true,776,2861,18,49,338,4042,7647,-0.4714,178,176,-0.0112,193,0,0,0,0,0
2016-12-31,2017-01-02,12,2016,14,75,true,true,747,2460,5,95,193,3500,7131,-0.5092,176,167,-0.0511,183,0,0,0,0,0
2016-12-31,2017-01-02,12,2016,13,76,true,true,546,3798,0,25,109,4478,8921,-0.498,172,174,0.0116,177,0,0,0,0,0
2016-12-31,2017-01-02,12,2016,08,77,true,true,297,1111,23,11,0,1442,3229,-0.5534,90,86,-0.0444,89,0,0,0,0,0
2016-12-31,2017-01-02,12,2016,04,78,true,true,215,1287,1,14,0,1517,3333,-0.5449,98,94,-0.0408,99,0,0,0,0,0
2016-12-31,2017-01-02,12,2016,11,79,true,true,1447,4988,37,43,597,7112,15338,-0.5363,303,290,-0.0429,326,0,0,0,0,0
2016-12-31,2017-01-02,12,2016,14,80,true,true,1171,4690,133,45,138,6177,12124,-0.4905,226,223,-0.0133,229,0,0,0,0,0
2016-12-31,2017-01-02,12,2016,08,81,true,true,475,3033,5,17,60,3590,7913,-0.5463,165,152,-0.0788,168,0,0,0,0,0
2016-12-31,2017-01-02,12,2016,13,82,true,true,1363,4839,1,24,317,6544,12583,-0.4799,199,206,0.0352,210,0,0,0,0,0
2016-12-31,2017-01-02,12,2016,09,83,true,true,774,3010,141,65,113,4103,8225,-0.5012,163,155,-0.0491,168,0,0,0,0,0
2016-12-31,2017-01-02,12,2016,08,84,true,true,800,3076,7,24,120,4027,8756,-0.5401,202,194,-0.0396,206,0,0,0,0,0
2016-12-31,2017-01-02,12,2016,13,85,true,true,1028,2804,2,28,275,4137,7739,-0.4654,137,141,0.0292,150,0,0,0,0,0
2016-12-31,2017-01-02,12,2016,06,86,true,true,967,3805,70,32,205,5079,10710,-0.5258,237,235,-0.0084,241,0,0,0,0,0
2016-12-31,2017-01-02,12,2016,14,87,true,true,588,2482,4,33,209,3316,7331,-0.5477,166,157,-0.0542,174,0,0,0,0,0
2016-12-31,2017-01-02,12,2016,13,88,true,true,739,2086,3,37,222,3087,5568,-0.4456,97,106,0.0928,107,0,0,0,0,0
2016-12-31,2017-01-02,12,2016,13,89,true,true,1487,4186,96,46,281,6096,11611,-0.475,195,200,0.0256,204,0,0,0,0,0
2016-12-31,2017-01-02,12,2016,12,90,true,true,446,2493,3,24,77,3043,6371,-0.5224,149,147,-0.0134,152,0,0,0,0,0
2016-12-31,2017-01-02,12,2016,11,91,true,true,987,3539,38,47,122,4733,9468,-0.5001,145,146,0.0069,151,0,0,0,0,0
2016-12-31,2017-01-02,12,2016,13,92,true,true,1350,3475,0,65,343,5233,9685,-0.4597,162,173,0.0679,179,0,0,0,0,0
2016-12-31,2017-01-02,12,2016,13,93,true,true,531,1054,1,21,126,1733,3116,-0.4438,67,70,0.0448,73,0,0,0,0,0
2016-12-31,2017-01-02,12,2016,11,94,true,true,374,1373,10,48,162,1967,4631,-0.5753,108,93,-0.1389,115,0,0,0,0,0
2016-12-31,2017-01-02,12,2016,11,95,true,true,1600,5331,44,97,190,7262,15579,-0.5339,268,264,-0.0149,278,0,0,0,0,0
2016-12-31,2017-01-02,12,2016,01,96,true,true,641,2232,16,25,145,3059,6375,-0.5202,145,144,-0.0069,150,0,0,0,0,0
2016-12-31,2017-01-02,12,2016,14,97,true,true,279,787,0,38,111,1215,2368,-0.4869,53,49,-0.0755,57,0,0,0,0,0
2016-12-31,2017-01-02,12,2016,13,98,true,true,1630,2976,0,59,404,5069,8198,-0.3817,142,139,-0.0211,156,0,0,0,0,0
2016-12-31,2017-01-02,12,2016,04,99,true,true,477,1868,91,52,32,2520,5625,-0.552,149,143,-0.0403,150,0,0,0,0,0
2016-12-31,2017-01-02,12,2016,10,F,true,true,878,3666,2,46,187,4779,10058,-0.5249,231,220,-0.0476,236,0,0,0,0,0
2016-12-31,2017-01-02,12,2016,DNAR,U,false,false,760,2155,88,166,514,3683,6770,-0.456,135,128,-0.0519,156,0,0,0,0,0
2017-01-31,2017-02-08,1,2016,10,01,true,true,824,2698,9,33,91,3655,7739,-0.5277,179,171,-0.0447,183,0,0,0,0,0
2017-01-31,2017-02-08,1,2016,01,02,true,true,928,2768,12,25,88,3821,7335,-0.4791,179,174,-0.0279,182,0,0,0,0,0
2017-01-31,2017-02-08,1,2016,10,03,true,true,1041,3405,133,25,200,4804,9321,-0.4846,226,224,-0.0088,232,0,0,0,0,0
2017-01-31,2017-02-08,1,2016,02,04,true,true,768,2652,35,41,220,3716,7006,-0.4696,139,133,-0.0432,147,0,0,0,0,0
2017-01-31,2017-02-08,1,2016,10,05,true,true,754,2610,0,18,131,3513,7182,-0.5109,154,152,-0.013,157,0,0,0,0,0
2017-01-31,2017-02-08,1,2016,04,06,true,true,894,4314,25,32,102,5367,11430,-0.5304,299,288,-0.0368,303,0,0,0,0,0
2017-01-31,2017-02-08,1,2016,02,07,true,true,622,2496,5,25,91,3239,6667,-0.5142,173,167,-0.0347,176,0,0,0,0,0
2017-01-31,2017-02-08,1,2016,05,08,true,true,414,1689,17,31,43,2194,4651,-0.5283,114,107,-0.0614,116,0,0,0,0,0
2017-01-31,2017-02-08,1,2016,01,09,true,true,161,737,4,6,0,908,2089,-0.5653,62,59,-0.0484,62,0,0,0,0,0
2017-01-31,2017-02-08,1,2016,06,10,true,true,363,1591,13,33,29,2029,4337,-0.5322,107,101,-0.0561,106,0,0,0,0,0
