District,Division,Area,ProgramYear,Month,AsOfDate,ClubNumber,ClubName,ClubStatus,BaseMembers,ActiveMembers,GoalsMet,CCs,CCsAdd,ACs,ACsAdd,Ldr,LdrsAdd,Level1s,Level2s,Level2sAdd,Level3s,Level45DTMs,Level45DTMsAdd,NewMembers,AddNewMembers,OfficersTrainedRd1,OfficersTrainedRd2,MembersDuesOnTimeOct,MembersDuesOnTimeApr,OfficerListOnTime,COTMet,Goal10Met,DistinguishedStatus,MembersGrowth,AwardsPerMember,DCPEligibility,MonthlyGrowth,30SeptMembers,31MarMembers,Region,NovADVisit,MarADVisit
91,C,33,2016,5,2017-06-07,00007989,St Pauls Speakers,Active,29,37,5,1,0,0,0,1,0,0,0,0,0,0,0,4,21,5,5,true,true,true,true,true,D,8,0.05,true,XXX,XXX,XXX,XXX,XXX,XXX
91,C,33,2016,5,2017-06-07,01182993,Cass Toastmasters,Active,25,25,6,1,0,0,0,1,1,0,0,0,0,0,0,4,13,5,5,true,true,true,true,true,D,0,0.12,true,XXX,XXX,XXX,XXX,XXX,XXX
91,C,33,2016,5,2017-06-07,01414048,ACCAmembers Breakfast Club,Active,29,28,3,0,0,0,0,0,0,0,0,0,0,0,0,4,1,4,4,true,true,true,true,true,,-1,0,true,XXX,XXX,XXX,XXX,XXX,XXX
91,C,33,2016,5,2017-06-07,04413693,CFA Institute Emea Club,Ineligible,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,false,false,false,false,false,,-22,0,false,XXX,XXX,XXX,XXX,XXX,XXX
91,C,33,2016,5,2017-06-07,05195874,Ropemaker Place Toastmasters,Active,22,19,3,0,0,0,0,0,0,0,0,0,0,0,0,4,3,4,4,true,true,true,true,true,,-3,0,false,XXX,XXX,XXX,XXX,XXX,XXX
91,C,34,2016,5,2017-06-07,00005257,Tube Talk Toastmasters,Active,28,22,5,2,1,1,0,1,0,0,0,0,0,0,0,4,3,4,3,true,true,true,false,true,D,-6,0.23,true,XXX,XXX,XXX,XXX,XXX,XXX
91,C,34,2016,5,2017-06-07,02269349,Russian English Speakers,Active,20,10,6,0,0,1,0,1,1,0,0,0,0,0,0,4,1,4,4,true,true,true,true,true,,-10,0.3,false,XXX,XXX,XXX,XXX,XXX,XXX
91,C,34,2016,5,2017-06-07,03255072,Clerkenwell Speakers,Active,19,22,3,0,0,0,0,0,0,0,0,0,0,0,0,4,12,3,4,true,true,true,false,true,,3,0,true,XXX,XXX,XXX,XXX,XXX,XXX
91,C,34,2016,5,2017-06-07,04413554,Kings Cross Speakers,Active,35,19,7,2,0,0,0,1,2,0,0,0,0,0,0,4,9,4,6,true,true,true,true,true,,-16,0.26,false,XXX,XXX,XXX,XXX,XXX,XXX
91,C,34,2016,5,2017-06-07,04713088,GS London Toastmasters Club,Active,14,15,4,0,0,0,0,0,0,0,0,0,0,0,0,4,7,4,4,true,true,true,true,true,,1,0,false,XXX,XXX,XXX,XXX,XXX,XXX
91,C,45,2016,5,2017-06-07,00835375,Early Bird Speakers,Active,55,54,9,2,0,1,1,1,1,0,0,0,0,0,0,4,7,6,5,true,true,true,true,true,P,-1,0.11,true,XXX,XXX,XXX,XXX,XXX,XXX
91,C,45,2016,5,2017-06-07,02078451,Society Speakers,Active,29,20,7,2,0,0,0,1,1,0,0,0,0,0,0,4,16,5,4,true,true,true,true,true,S,-9,0.2,true,XXX,XXX,XXX,XXX,XXX,XXX
91,C,45,2016,5,2017-06-07,04958564,Strand Speakers,Active,52,26,3,2,0,0,0,0,0,0,0,0,0,0,0,4,2,0,0,true,true,true,false,true,,-26,0.08,true,XXX,XXX,XXX,XXX,XXX,XXX
91,C,45,2016,5,2017-06-07,06509383,Yahoo UK,Active,45,45,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false,true,true,false,true,,0,0,true,XXX,XXX,XXX,XXX,XXX,XXX
91,H,32,2016,5,2017-06-07,00007298,Arun Speakers,Active,30,29,9,2,2,1,0,1,1,0,0,0,0,0,0,4,6,4,4,true,true,true,true,true,P,-1,0.24,true,XXX,XXX,XXX,XXX,XXX,XXX
91,H,32,2016,5,2017-06-07,01321786,County Communicators,Active,25,22,7,2,0,0,0,1,2,0,0,0,0,0,0,4,4,6,6,true,true,true,true,true,S,-3,0.23,true,XXX,XXX,XXX,XXX,XXX,XXX
91,H,32,2016,5,2017-06-07,01503299,Worthing Speaker's Club,Active,28,23,5,2,0,1,0,0,0,0,0,0,0,0,0,4,5,2,3,true,true,true,false,true,D,-5,0.13,true,XXX,XXX,XXX,XXX,XXX,XXX
91,H,32,2016,5,2017-06-07,05159873,Horsham Toastmasters,Active,21,21,4,2,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,false,true,true,false,true,,0,0.24,true,XXX,XXX,XXX,XXX,XXX,XXX
91,H,35,2016,5,2017-06-07,00008959,Bromley Speakers,Active,43,50,10,2,2,1,2,1,1,0,0,0,0,0,0,4,17,4,7,true,true,true,true,true,P,7,0.18,true,XXX,XXX,XXX,XXX,XXX,XXX
91,H,35,2016,5,2017-06-07,00625647,The Speakers of Croydon Club,Active,46,32,8,2,1,1,0,1,4,0,0,0,0,0,0,4,10,5,5,true,true,true,true,true,S,-14,0.28,true,XXX,XXX,XXX,XXX,XXX,XXX
91,H,35,2016,5,2017-06-07,00840230,Croydon Communicators Club,Active,30,24,6,1,0,0,0,1,2,0,0,0,0,0,0,4,7,7,6,true,true,true,true,true,D,-6,0.17,true,XXX,XXX,XXX,XXX,XXX,XXX
91,H,35,2016,5,2017-06-07,01638915,Purley Speakers,Active,21,19,4,1,0,0,0,1,0,0,0,0,0,0,0,4,3,4,5,true,true,true,true,true,,-2,0.11,false,XXX,XXX,XXX,XXX,XXX,XXX
91,H,35,2016,5,2017-06-07,03518670,Connected Speakers Bromley,Active,10,10,4,1,0,0,0,1,1,0,0,0,0,0,0,1,0,5,7,true,true,true,true,true,,0,0.3,false,XXX,XXX,XXX,XXX,XXX,XXX
91,H,35,2016,5,2017-06-07,05513601,Clapham Connectors,Active,24,31,6,2,0,1,0,1,0,0,0,0,0,0,0,4,3,0,7,true,true,true,false,true,D,7,0.13,true,XXX,XXX,XXX,XXX,XXX,XXX
91,H,37,2016,5,2017-06-07,00009934,Kent Speakers Club,Active,12,13,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,3,true,true,true,false,true,,1,0,false,XXX,XXX,XXX,XXX,XXX,XXX
91,H,37,2016,5,2017-06-07,00710647,Canterbury Communicators Club,Active,29,27,7,2,0,0,0,1,1,0,0,0,0,0,0,4,6,7,5,true,true,true,true,true,S,-2,0.15,true,XXX,XXX,XXX,XXX,XXX,XXX
91,H,37,2016,5,2017-06-07,00739066,Tunbridge Wells Speakers Club,Active,22,21,4,1,0,1,0,0,0,0,0,0,0,0,0,4,7,3,2,true,true,true,false,true,,-1,0.1,true,XXX,XXX,XXX,XXX,XXX,XXX
91,H,37,2016,5,2017-06-07,00782690,Toasted Sandwich Toastmasters Club,Active,30,25,6,2,1,1,0,0,0,0,0,0,0,0,0,4,4,4,4,true,true,true,true,true,D,-5,0.16,true,XXX,XXX,XXX,XXX,XXX,XXX
91,H,53,2016,5,2017-06-07,00002487,Epsom Speakers Club,Active,32,35,7,0,0,1,1,1,0,0,0,0,0,0,0,4,9,6,4,true,true,true,true,true,S,3,0.09,true,XXX,XXX,XXX,XXX,XXX,XXX
91,H,53,2016,5,2017-06-07,00005391,Mole Valley Speakers Club,Active,16,21,2,0,0,0,0,0,0,0,0,0,0,0,0,4,5,0,0,false,true,false,false,false,,5,0,true,XXX,XXX,XXX,XXX,XXX,XXX
91,H,53,2016,5,2017-06-07,04323615,Leatherhead Toastmasters,Ineligible,24,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3,0,2,0,true,false,true,false,true,,-24,0,false,XXX,XXX,XXX,XXX,XXX,XXX
91,H,53,2016,5,2017-06-07,04349640,SURBITON SPEAKERS,Active,38,41,5,1,0,1,0,0,0,0,0,0,0,0,0,4,13,5,4,true,true,true,true,true,D,3,0.05,true,XXX,XXX,XXX,XXX,XXX,XXX
91,H,55,2016,5,2017-06-07,00005439,Brighton & Hove Speakers Club,Active,39,34,8,2,1,1,0,1,1,0,0,0,0,0,0,4,11,4,6,true,true,true,true,true,S,-5,0.18,true,XXX,XXX,XXX,XXX,XXX,XXX
91,H,55,2016,5,2017-06-07,00941371,Eastbourne Speakers Club,Active,24,24,4,1,0,1,0,0,0,0,0,0,0,0,0,4,2,5,4,true,true,true,true,true,,0,0.08,true,XXX,XXX,XXX,XXX,XXX,XXX
91,H,55,2016,5,2017-06-07,01240705,Battle Speakers Club,Active,31,24,4,0,0,1,0,1,0,0,0,0,0,0,0,2,0,7,7,true,true,true,true,true,,-7,0.08,true,XXX,XXX,XXX,XXX,XXX,XXX
91,H,55,2016,5,2017-06-07,02798330,Lewes Speakers Club,Active,24,29,8,2,2,1,0,1,0,0,0,0,0,0,0,4,12,4,4,true,true,true,true,true,S,5,0.21,true,XXX,XXX,XXX,XXX,XXX,XXX
91,H,55,2016,5,2017-06-07,05424679,TPR Speakers Club,Active,36,32,3,0,0,0,0,0,0,0,0,0,0,0,0,4,14,0,0,false,true,true,false,true,,-4,0,true,XXX,XXX,XXX,XXX,XXX,XXX
91,J,04,2016,5,2017-06-07,00000309,Thame Speakers,Active,30,23,4,2,0,0,0,1,0,0,0,0,0,0,0,0,0,5,7,true,true,true,true,true,,-7,0.13,true,XXX,XXX,XXX,XXX,XXX,XXX
91,J,04,2016,5,2017-06-07,00000762,Aylesbury Speakers,Active,23,22,8,2,0,1,3,1,3,0,0,0,0,0,0,4,2,5,6,true,true,true,true,true,S,-1,0.45,true,XXX,XXX,XXX,XXX,XXX,XXX
91,J,04,2016,5,2017-06-07,00004410,Leighton Buzzard Better Speakers Club,Active,12,15,6,0,0,0,0,1,3,0,0,0,0,0,0,4,6,4,4,true,true,true,true,true,,3,0.27,true,XXX,XXX,XXX,XXX,XXX,XXX
91,J,04,2016,5,2017-06-07,01053038,Berkhamsted Speakers Club,Active,31,36,9,2,0,1,1,1,3,0,0,0,0,0,0,4,12,4,5,true,true,true,true,true,P,5,0.22,true,XXX,XXX,XXX,XXX,XXX,XXX
91,J,04,2016,5,2017-06-07,01535757,Swan Speakers,Active,13,11,3,0,0,0,0,0,0,0,0,0,0,0,0,4,1,4,5,false,true,true,true,true,,-2,0,false,XXX,XXX,XXX,XXX,XXX,XXX
91,J,04,2016,5,2017-06-07,05512141,Stand & Deliver,Active,24,14,3,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,7,true,true,true,true,true,,-10,0,false,XXX,XXX,XXX,XXX,XXX,XXX
91,J,07,2016,5,2017-06-07,00003297,Oxford Speakers Club,Active,30,35,6,0,0,1,2,0,0,0,0,0,0,0,0,4,12,4,5,true,true,true,true,true,D,5,0.09,true,XXX,XXX,XXX,XXX,XXX,XXX
91,J,07,2016,5,2017-06-07,00004166,Bardwell Speakers Club,Active,15,18,4,1,0,0,0,0,0,0,0,0,0,0,0,4,11,5,6,true,true,true,true,true,,3,0.06,true,XXX,XXX,XXX,XXX,XXX,XXX
91,J,07,2016,5,2017-06-07,00005503,Bicester Achievers Toastmasters Club,Active,21,15,4,2,0,1,0,0,0,0,0,0,0,0,0,1,0,4,4,true,true,true,true,true,,-6,0.2,false,XXX,XXX,XXX,XXX,XXX,XXX
91,J,07,2016,5,2017-06-07,00006874,Abingdon Speakers Toastmasters Club,Active,29,27,6,2,0,0,0,1,1,0,0,0,0,0,0,4,2,6,5,true,true,true,true,true,D,-2,0.15,true,XXX,XXX,XXX,XXX,XXX,XXX
91,J,07,2016,5,2017-06-07,01045890,Oxford Orators Club,Active,21,21,7,2,0,0,0,1,1,0,0,0,0,0,0,4,12,5,4,true,true,true,true,true,S,0,0.19,true,XXX,XXX,XXX,XXX,XXX,XXX
91,J,07,2016,5,2017-06-07,04797518,CROUGHTON TOASTMASTERS,Low,21,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,6,0,false,false,true,false,false,,-18,0,false,XXX,XXX,XXX,XXX,XXX,XXX
91,J,07,2016,5,2017-06-07,05494849,Infineum Milton Hill Speakers,Active,34,42,3,0,0,0,0,0,0,0,0,0,0,0,0,4,5,2,6,true,true,true,false,true,,8,0,true,XXX,XXX,XXX,XXX,XXX,XXX
91,J,10,2016,5,2017-06-07,01014712,Voice of Wales,Active,18,18,8,1,0,1,1,1,2,0,0,0,0,0,0,4,4,4,5,true,true,true,true,true,,0,0.33,false,XXX,XXX,XXX,XXX,XXX,XXX
91,J,10,2016,5,2017-06-07,02205990,Cardiff Toastmasters,Active,26,26,9,2,3,1,0,1,1,0,0,0,0,0,0,4,15,5,5,true,true,true,true,true,P,0,0.31,true,XXX,XXX,XXX,XXX,XXX,XXX
91,J,10,2016,5,2017-06-07,05076057,Porthcawl Speakers Club,Active,23,15,5,0,0,0,0,1,0,0,0,0,0,0,0,4,4,4,4,true,true,true,true,true,,-8,0.07,false,XXX,XXX,XXX,XXX,XXX,XXX
91,J,21,2016,5,2017-06-07,00004827,Chiltern Speakers Club,Active,35,33,7,2,0,1,0,1,1,0,0,0,0,0,0,4,13,4,3,true,true,true,false,true,S,-2,0.15,true,XXX,XXX,XXX,XXX,XXX,XXX
91,J,21,2016,5,2017-06-07,00005461,Maidenhead Speakers Club,Active,49,48,7,2,0,1,1,0,0,0,0,0,0,0,0,4,12,6,5,true,true,true,true,true,S,-1,0.08,true,XXX,XXX,XXX,XXX,XXX,XXX
91,J,21,2016,5,2017-06-07,00758236,Windsor Speakers Club,Active,43,40,7,2,0,1,0,1,2,0,0,0,0,0,0,4,14,3,5,true,true,true,false,true,S,-3,0.15,true,XXX,XXX,XXX,XXX,XXX,XXX
91,J,21,2016,5,2017-06-07,01937571,FM Global Communicators,Active,24,21,4,1,0,1,1,0,0,0,0,0,0,0,0,0,0,4,4,true,true,true,true,true,,-3,0.14,true,XXX,XXX,XXX,XXX,XXX,XXX
91,J,21,2016,5,2017-06-07,03124015,Wokingham Speakers,Active,34,29,5,1,0,0,0,1,0,0,0,0,0,0,0,4,11,5,4,true,true,true,true,true,D,-5,0.07,true,XXX,XXX,XXX,XXX,XXX,XXX
91,J,21,2016,5,2017-06-07,04670783,Ascot Speakers,Active,28,19,6,2,1,0,0,1,0,0,0,0,0,0,0,4,4,6,4,true,true,true,true,true,,-9,0.21,false,XXX,XXX,XXX,XXX,XXX,XXX
91,J,22,2016,5,2017-06-07,00005161,"Thamesdown Speakers Club ",Active,37,26,8,2,2,1,1,0,0,0,0,0,0,0,0,4,8,4,4,true,true,true,true,true,S,-11,0.23,true,XXX,XXX,XXX,XXX,XXX,XXX
91,J,22,2016,5,2017-06-07,01182918,Cheltenham Speakers,Active,28,29,6,2,1,0,0,1,0,0,0,0,0,0,0,4,9,4,4,true,true,true,true,true,D,1,0.14,true,XXX,XXX,XXX,XXX,XXX,XXX
91,J,22,2016,5,2017-06-07,03105854,Malvern Speakers,Active,34,34,8,2,1,1,0,1,5,0,0,0,0,0,0,4,16,7,4,true,true,true,true,true,S,0,0.29,true,XXX,XXX,XXX,XXX,XXX,XXX
91,J,22,2016,5,2017-06-07,04277469,Gloucester Speakers,Active,21,25,8,2,1,1,0,1,1,0,0,0,0,0,0,4,8,7,4,true,true,true,true,true,S,4,0.24,true,XXX,XXX,XXX,XXX,XXX,XXX
91,K,03,2016,5,2017-06-07,00760422,MLP London Bridge Speakers,Active,43,28,7,2,3,0,0,1,1,0,0,0,0,0,0,4,12,5,2,true,true,true,false,true,S,-15,0.25,true,XXX,XXX,XXX,XXX,XXX,XXX
91,K,03,2016,5,2017-06-07,01107650,Bank Speakers,Active,20,8,5,2,0,0,0,1,1,0,0,0,0,0,0,4,3,2,3,false,true,true,false,true,,-12,0.5,false,XXX,XXX,XXX,XXX,XXX,XXX
91,K,03,2016,5,2017-06-07,01811645,London Public Speakers,Active,54,50,7,2,1,0,0,1,2,0,0,0,0,0,0,4,52,4,4,true,true,true,true,true,S,-4,0.12,true,XXX,XXX,XXX,XXX,XXX,XXX
91,K,03,2016,5,2017-06-07,05101315,RLC Toastmasters,Active,34,32,3,0,0,0,0,0,0,0,0,0,0,0,0,4,11,2,1,true,true,true,false,true,,-2,0,true,XXX,XXX,XXX,XXX,XXX,XXX
91,K,03,2016,5,2017-06-07,05987771,Central London Toastmasters,Active,23,77,3,0,0,0,0,0,0,0,0,0,0,0,0,4,50,0,0,true,false,true,false,true,,54,0,true,XXX,XXX,XXX,XXX,XXX,XXX
91,K,31,2016,5,2017-06-07,00002656,Speakeasy@Credit Suisse,Active,35,21,2,0,0,0,0,0,0,0,0,0,0,0,0,4,3,1,0,false,true,true,false,true,,-14,0,true,XXX,XXX,XXX,XXX,XXX,XXX
91,K,31,2016,5,2017-06-07,00008923,Women In Banking And Finance Club,Active,26,18,8,2,3,0,0,1,4,0,0,0,0,0,0,4,9,6,4,true,true,true,true,true,,-8,0.56,false,XXX,XXX,XXX,XXX,XXX,XXX
91,K,31,2016,5,2017-06-07,00778270,Canary Wharf Communicators Club,Active,46,29,5,0,0,0,0,1,0,0,0,0,0,0,0,4,28,6,5,false,true,true,true,true,D,-17,0.03,true,XXX,XXX,XXX,XXX,XXX,XXX
91,K,31,2016,5,2017-06-07,01492774,Woodford Green Speakers,Active,30,18,3,0,0,0,0,0,0,0,0,0,0,0,0,4,5,7,3,true,true,true,false,true,,-12,0,false,XXX,XXX,XXX,XXX,XXX,XXX
91,K,31,2016,5,2017-06-07,04137457,Stratford London Toastmasters,Active,11,7,2,1,0,1,0,0,0,0,0,0,0,0,0,4,2,5,2,false,false,true,false,false,,-4,0.29,false,XXX,XXX,XXX,XXX,XXX,XXX
91,K,58,2016,5,2017-06-07,00002027,City of London Toastmasters Club,Active,39,38,5,2,0,1,0,0,0,0,0,0,0,0,0,4,14,4,2,true,true,true,false,true,D,-1,0.08,true,XXX,XXX,XXX,XXX,XXX,XXX
91,K,58,2016,5,2017-06-07,00005964,Broadgate Speakers,Active,38,33,6,0,0,0,0,1,4,0,0,0,0,0,0,4,4,5,4,true,true,true,true,true,D,-5,0.15,true,XXX,XXX,XXX,XXX,XXX,XXX
91,K,58,2016,5,2017-06-07,01376237,1st London Toastmasters,Active,62,54,9,2,2,1,2,1,0,0,0,0,0,0,0,4,36,5,6,true,true,true,true,true,P,-8,0.15,true,XXX,XXX,XXX,XXX,XXX,XXX
91,K,58,2016,5,2017-06-07,03808273,PMI UK Toastmasters Club,Active,30,29,8,2,0,1,0,1,2,0,0,0,0,0,0,4,15,5,4,true,true,true,true,true,S,-1,0.21,true,XXX,XXX,XXX,XXX,XXX,XXX
91,K,59,2016,5,2017-06-07,00589935,Citi Criers Club,Active,29,24,6,2,1,0,0,1,0,0,0,0,0,0,0,4,11,4,4,true,true,true,true,true,D,-5,0.17,true,XXX,XXX,XXX,XXX,XXX,XXX
91,K,59,2016,5,2017-06-07,00762850,Meridian Speakers Club,Active,27,30,7,2,0,1,0,1,0,0,0,0,0,0,0,4,19,4,5,true,false,true,true,true,S,3,0.13,true,XXX,XXX,XXX,XXX,XXX,XXX
91,K,59,2016,5,2017-06-07,01246707,Lewisham Speakers Club,Active,23,21,4,0,0,0,0,1,0,0,0,0,0,0,0,4,6,2,0,true,true,true,false,true,,-2,0.05,true,XXX,XXX,XXX,XXX,XXX,XXX
91,K,59,2016,5,2017-06-07,01352811,Speakers Corner,Active,28,32,7,2,2,0,0,1,1,0,0,0,0,0,0,4,17,2,0,true,true,true,false,true,S,4,0.19,true,XXX,XXX,XXX,XXX,XXX,XXX
91,K,59,2016,5,2017-06-07,02130480,State Street London Speakers,Active,8,8,1,0,0,0,0,0,0,0,0,0,0,0,0,3,0,1,0,false,true,true,false,true,,0,0,false,XXX,XXX,XXX,XXX,XXX,XXX
91,K,59,2016,5,2017-06-07,02540540,London Trustmasters,Active,13,15,3,0,0,0,0,0,0,0,0,0,0,0,0,4,4,4,2,false,true,true,false,true,,2,0,false,XXX,XXX,XXX,XXX,XXX,XXX
91,L,09,2016,5,2017-06-07,00002390,Berkeley Square Speakers Toastmasters Club,Active,44,49,10,2,3,1,1,1,4,0,0,0,0,0,0,4,23,6,7,true,true,true,true,true,P,5,0.24,true,XXX,XXX,XXX,XXX,XXX,XXX
91,L,09,2016,5,2017-06-07,00009079,Excalibur Speakers,Active,31,35,5,0,0,1,0,0,0,0,0,0,0,0,0,4,5,5,5,true,true,true,true,true,D,4,0.03,true,XXX,XXX,XXX,XXX,XXX,XXX
91,L,09,2016,5,2017-06-07,02684362,Experience French,Active,26,27,6,1,0,1,0,1,1,0,0,0,0,0,0,4,3,6,5,true,true,true,true,true,D,1,0.15,true,XXX,XXX,XXX,XXX,XXX,XXX
91,L,09,2016,5,2017-06-07,04210965,Speak Out,Low,9,6,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,2,0,false,false,true,false,false,,-3,0,false,XXX,XXX,XXX,XXX,XXX,XXX
91,L,09,2016,5,2017-06-07,04495118,Paddington Toastmasters,Active,29,24,5,1,0,0,0,1,0,0,0,0,0,0,0,4,16,4,4,true,true,true,true,true,D,-5,0.08,true,XXX,XXX,XXX,XXX,XXX,XXX
91,L,47,2016,5,2017-06-07,00000501,London Communicators Club,Active,20,22,6,2,1,0,0,1,0,0,0,0,0,0,0,4,5,4,5,true,true,true,true,true,D,2,0.18,true,XXX,XXX,XXX,XXX,XXX,XXX
91,L,47,2016,5,2017-06-07,00004824,London Business School Public Speaking Club,Active,55,64,7,2,2,1,0,0,0,0,0,0,0,0,0,4,60,4,5,true,true,true,true,true,S,9,0.08,true,XXX,XXX,XXX,XXX,XXX,XXX
91,L,47,2016,5,2017-06-07,00647094,Northern Lights Speakers Club,Active,21,23,7,2,0,0,0,1,1,0,0,0,0,0,0,4,11,7,6,true,true,true,true,true,S,2,0.17,true,XXX,XXX,XXX,XXX,XXX,XXX
91,L,47,2016,5,2017-06-07,01407974,Angel Speakers,Active,23,16,6,2,0,0,0,1,0,0,0,0,0,0,0,4,8,4,4,true,true,true,true,true,,-7,0.19,false,XXX,XXX,XXX,XXX,XXX,XXX
91,L,47,2016,5,2017-06-07,04580487,Tottenham Speakers Club,Active,20,16,2,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0,5,false,true,true,false,true,,-4,0,false,XXX,XXX,XXX,XXX,XXX,XXX
91,L,56,2016,5,2017-06-07,00893055,WIBF Speakers-City Club,Active,33,29,7,1,0,1,0,1,1,0,0,0,0,0,0,4,5,7,7,true,true,true,true,true,S,-4,0.14,true,XXX,XXX,XXX,XXX,XXX,XXX
91,L,56,2016,5,2017-06-07,02271336,BlackRock Speaks,Active,43,35,6,0,0,0,0,1,1,0,0,0,0,0,0,4,10,6,4,true,true,true,true,true,D,-8,0.06,true,XXX,XXX,XXX,XXX,XXX,XXX
91,L,56,2016,5,2017-06-07,04321433,Data Science Speakers Club,Active,21,21,8,2,0,1,0,1,1,0,0,0,0,0,0,4,7,6,6,true,true,true,true,true,S,0,0.24,true,XXX,XXX,XXX,XXX,XXX,XXX
91,L,56,2016,5,2017-06-07,04421897,Barings Speaking Club,Active,26,21,5,1,0,0,0,1,0,0,0,0,0,0,0,4,8,6,4,true,true,true,true,true,D,-5,0.1,true,XXX,XXX,XXX,XXX,XXX,XXX
91,L,56,2016,5,2017-06-07,05042742,Deutsche Bank Toastmasters London,Active,28,12,9,2,2,1,0,1,2,0,0,0,0,0,0,4,18,5,4,true,true,true,true,true,,-16,0.67,false,XXX,XXX,XXX,XXX,XXX,XXX
91,L,61,2016,5,2017-06-07,00002326,HOD Speakers Club,Active,53,49,7,1,0,1,0,1,1,0,0,0,0,0,0,4,11,4,4,true,true,true,true,true,S,-4,0.08,true,XXX,XXX,XXX,XXX,XXX,XXX
91,L,61,2016,5,2017-06-07,00007749,Harrovian Speakers Toastmasters,Active,31,27,8,2,0,1,0,1,3,0,0,0,0,0,0,4,4,4,6,true,true,true,true,true,S,-4,0.26,true,XXX,XXX,XXX,XXX,XXX,XXX
91,L,61,2016,5,2017-06-07,01139794,Watford Speakers,Active,47,45,8,0,0,1,2,1,1,0,0,0,0,0,0,4,6,5,6,true,true,true,true,true,S,-2,0.11,true,XXX,XXX,XXX,XXX,XXX,XXX
91,L,61,2016,5,2017-06-07,03688847,TJXpressions,Active,25,21,5,0,0,0,0,1,0,0,0,0,0,0,0,4,4,4,7,true,true,true,true,true,D,-4,0.05,true,XXX,XXX,XXX,XXX,XXX,XXX
91,A,01,2016,6,2017-07-25,00005774,Solent Speakers Club,Active,28,24,7,2,0,0,0,1,1,0,0,0,0,0,0,4,11,5,4,true,true,true,true,true,S,-4,0.17,true,XXX,XXX,XXX,XXX,XXX,XXX
91,A,01,2016,6,2017-07-25,00009090,Wessex Speakers Club,Active,38,35,9,2,0,1,1,1,4,0,0,0,0,0,0,4,8,4,4,true,true,true,true,true,P,-3,0.26,true,XXX,XXX,XXX,XXX,XXX,XXX
91,A,01,2016,6,2017-07-25,01279299,Hamwic Speakers,Active,43,38,9,2,0,1,1,1,1,0,0,0,0,0,0,4,15,7,5,true,true,true,true,true,P,-5,0.16,true,XXX,XXX,XXX,XXX,XXX,XXX
91,A,01,2016,6,2017-07-25,02685904,Spinnaker Speakers,Active,30,24,7,2,0,0,0,1,4,0,0,0,0,0,0,4,5,5,4,true,true,true,true,true,S,-6,0.29,true,XXX,XXX,XXX,XXX,XXX,XXX
91,A,01,2016,6,2017-07-25,05151748,Tech Data Toastmasters,Active,20,14,3,0,0,0,0,0,0,0,0,0,0,0,0,4,2,7,6,true,true,true,true,true,,-6,0,false,XXX,XXX,XXX,XXX,XXX,XXX
91,A,14,2016,6,2017-07-25,00009834,Guildford Speaker's Club,Active,38,42,9,2,0,1,1,1,1,0,0,0,0,0,0,4,19,6,4,true,true,true,true,true,P,4,0.14,true,XXX,XXX,XXX,XXX,XXX,XXX
91,A,14,2016,6,2017-07-25,00886002,Woking Speakers Toastmasters Club,Active,39,45,7,2,2,0,0,1,0,0,0,0,0,0,0,4,15,4,4,true,true,true,true,true,S,6,0.11,true,XXX,XXX,XXX,XXX,XXX,XXX
91,A,14,2016,6,2017-07-25,00961893,Camberley Speakers,Active,28,20,6,0,0,0,0,1,1,0,0,0,0,0,0,4,7,4,4,true,true,true,true,true,D,-8,0.1,true,XXX,XXX,XXX,XXX,XXX,XXX
91,A,14,2016,6,2017-07-25,01500528,Farnham Speakers Club,Active,21,23,9,2,2,1,1,1,3,0,0,0,0,0,0,4,6,6,3,true,true,true,false,true,P,2,0.43,true,XXX,XXX,XXX,XXX,XXX,XXX
91,A,14,2016,6,2017-07-25,02673910,Fluor Farnborough Speakers,Active,25,17,2,0,0,0,0,0,0,0,0,0,0,0,0,4,5,0,0,false,false,false,false,false,,-8,0,false,XXX,XXX,XXX,XXX,XXX,XXX
91,A,14,2016,6,2017-07-25,05347060,Payments People,Ineligible,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false,false,true,false,false,,-22,0,false,XXX,XXX,XXX,XXX,XXX,XXX
91,A,42,2016,6,2017-07-25,00000742,Hallmark Speakers,Active,44,45,9,2,4,1,1,1,2,0,0,0,0,0,0,4,14,3,1,true,true,true,false,true,P,1,0.24,true,XXX,XXX,XXX,XXX,XXX,XXX
91,A,42,2016,6,2017-07-25,00595108,Chaseside Speakers Toastmasters Club,Active,27,23,5,1,0,0,0,1,1,0,0,0,0,0,0,4,9,1,1,true,true,true,false,true,D,-4,0.13,true,XXX,XXX,XXX,XXX,XXX,XXX
